"sample.name"	"Sample.Name"	"Protocol.REF.x"	"Parameter.Value.Post.Extraction."	"Parameter.Value.Derivatization."	"Extract.Name"	"Protocol.REF.1"	"Parameter.Value.Chromatography.Instrument."	"Term.Source.REF.x"	"Term.Accession.Number.x"	"Parameter.Value.Autosampler.model."	"Term.Source.REF.1.x"	"Term.Accession.Number.1.x"	"Parameter.Value.Column.model."	"Parameter.Value.Column.type."	"Labeled.Extract.Name"	"Label"	"Term.Source.REF.2.x"	"Term.Accession.Number.2.x"	"Protocol.REF.2"	"Parameter.Value.Scan.polarity."	"Parameter.Value.Scan.m.z.range."	"Parameter.Value.Instrument."	"Term.Source.REF.3.x"	"Term.Accession.Number.3.x"	"Parameter.Value.Ion.source."	"Term.Source.REF.4.x"	"Term.Accession.Number.4.x"	"Parameter.Value.Mass.analyzer."	"Term.Source.REF.5.x"	"Term.Accession.Number.5.x"	"MS.Assay.Name"	"Raw.Spectral.Data.File"	"Protocol.REF.3"	"Normalization.Name"	"Derived.Spectral.Data.File"	"Protocol.REF.4"	"Data.Transformation.Name"	"Metabolite.Assignment.File"	"Source.Name"	"Characteristics.Organism."	"Term.Source.REF.y"	"Term.Accession.Number.y"	"Characteristics.Variant."	"Term.Source.REF.1.y"	"Term.Accession.Number.1.y"	"Characteristics.Organism.part."	"Term.Source.REF.2.y"	"Term.Accession.Number.2.y"	"Protocol.REF.y"	"Factor.Value.feeding."	"Term.Source.REF.3.y"	"Term.Accession.Number.3.y"	"Factor.Value.tissue.source."	"Term.Source.REF.4.y"	"Term.Accession.Number.4.y"	"Factor.Value.genotype."	"Term.Source.REF.5.y"	"Term.Accession.Number.5.y"	"Factor.Value.replicate."	"Term.Source.REF.6"	"Term.Accession.Number.6"
"SRC.3....Fasted_rep3_skeletal_muscle.1"	"SRC-3+/+ Fasted_rep3_skeletal_muscle"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-3+/+ Fasted_rep3_skeletal_muscle"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"skeletal_muscle"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"skeletal muscle"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001103"	"Sample collection"	"fasted"	NA	NA	"skeletal_muscle"	NA	NA	"Src3 wild-type"	NA	NA	3	NA	NA
"SRC.3....Fasted_rep4_skeletal_muscle.1"	"SRC-3+/+ Fasted_rep4_skeletal_muscle"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-3+/+ Fasted_rep4_skeletal_muscle"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"skeletal_muscle"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"skeletal muscle"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001103"	"Sample collection"	"fasted"	NA	NA	"skeletal_muscle"	NA	NA	"Src3 wild-type"	NA	NA	4	NA	NA
"SRC.3....Fasted_rep5_skeletal_muscle.1"	"SRC-3+/+ Fasted_rep5_skeletal_muscle"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-3+/+ Fasted_rep5_skeletal_muscle"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"skeletal_muscle"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"skeletal muscle"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001103"	"Sample collection"	"fasted"	NA	NA	"skeletal_muscle"	NA	NA	"Src3 wild-type"	NA	NA	5	NA	NA
"SRC.1....Fed_rep1_brain"	"SRC-1-/- Fed_rep1_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fed_rep1_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	1	NA	NA
"SRC.1....Fed_rep2_brain"	"SRC-1-/- Fed_rep2_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fed_rep2_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	2	NA	NA
"SRC.1....Fed_rep3_brain"	"SRC-1-/- Fed_rep3_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fed_rep3_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	3	NA	NA
"SRC.1....Fed_rep4_brain"	"SRC-1-/- Fed_rep4_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fed_rep4_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	4	NA	NA
"SRC.1....Fed_rep5_brain"	"SRC-1-/- Fed_rep5_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fed_rep5_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	5	NA	NA
"SRC.1....Fasted_rep1_brain"	"SRC-1-/- Fasted_rep1_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fasted_rep1_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	1	NA	NA
"SRC.1....Fasted_rep2_brain"	"SRC-1-/- Fasted_rep2_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fasted_rep2_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	2	NA	NA
"SRC.1....Fasted_rep3_brain"	"SRC-1-/- Fasted_rep3_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fasted_rep3_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	3	NA	NA
"SRC.1....Fasted_rep4_brain"	"SRC-1-/- Fasted_rep4_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fasted_rep4_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	4	NA	NA
"SRC.1....Fasted_rep5_brain"	"SRC-1-/- Fasted_rep5_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1-/- Fasted_rep5_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 knockout"	NA	NA	5	NA	NA
"SRC.1....Fed_rep1_brain.1"	"SRC-1+/+ Fed_rep1_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fed_rep1_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	1	NA	NA
"SRC.1....Fed_rep2_brain.1"	"SRC-1+/+ Fed_rep2_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fed_rep2_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	2	NA	NA
"SRC.1....Fed_rep3_brain.1"	"SRC-1+/+ Fed_rep3_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fed_rep3_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	3	NA	NA
"SRC.1....Fed_rep4_brain.1"	"SRC-1+/+ Fed_rep4_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fed_rep4_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	4	NA	NA
"SRC.1....Fed_rep5_brain.1"	"SRC-1+/+ Fed_rep5_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fed_rep5_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	5	NA	NA
"SRC.1....Fasted_rep1_brain.1"	"SRC-1+/+ Fasted_rep1_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fasted_rep1_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	1	NA	NA
"SRC.1....Fasted_rep2_brain.1"	"SRC-1+/+ Fasted_rep2_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fasted_rep2_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	2	NA	NA
"SRC.1....Fasted_rep3_brain.1"	"SRC-1+/+ Fasted_rep3_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fasted_rep3_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	3	NA	NA
"SRC.1....Fasted_rep4_brain.1"	"SRC-1+/+ Fasted_rep4_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fasted_rep4_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	4	NA	NA
"SRC.1....Fasted_rep5_brain.1"	"SRC-1+/+ Fasted_rep5_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-1+/+ Fasted_rep5_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fasted"	NA	NA	"brain"	NA	NA	"Src1 wild-type"	NA	NA	5	NA	NA
"SRC.2....Fed_rep1_brain"	"SRC-2-/- Fed_rep1_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-2-/- Fed_rep1_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src2 knockout"	NA	NA	1	NA	NA
"SRC.2....Fed_rep2_brain"	"SRC-2-/- Fed_rep2_brain"	"Extraction"	NA	NA	NA	"Chromatography"	"Waters 1525 Micro Binary HPLC Pump"	NA	NA	"Waters 2777 Sample Manager"	NA	NA	NA	NA	NA	NA	NA	NA	"Mass spectrometry"	"positive"	NA	"Waters Micromass Quattro micro API"	NA	NA	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	NA	NA	"SRC-2-/- Fed_rep2_brain"	NA	"Data transformation"	NA	NA	"Metabolite identification"	NA	"m_york_src_FIA_mass_spectrometry_v2_maf.tsv"	"brain"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"fed"	NA	NA	"brain"	NA	NA	"Src2 knockout"	NA	NA	2	NA	NA
