Sample Name	Protocol REF	Protocol REF	Comment[Fear related behaviours]	Protocol REF	Comment[Glucose tolerance]	Protocol REF	Comment[Blood pressure]	Protocol REF	Comment[Basal hematology]	Protocol REF	Comment[Basal immunology]	Protocol REF	Comment[Experimental autoimmune encephalitis]	Protocol REF	Comment[Euthanasia and tissue dissection, day]	Comment[Euthanasia and tissue dissection]	Protocol REF	Comment[Serum biochemistry]	Protocol REF	Comment[Arterial elastic lamina ruptures]	Protocol REF	Comment[Bone mass and strength]	Protocol REF	Comment[Wound healing]	Protocol REF	Comment[Body weight]	Protocol REF	Comment[Renal agenesis]	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URL]	Comment[Additional Data Record]
Outbred278	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	8	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	140	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1207					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred279	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	140	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1208					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred28	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	11	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	N/A	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1209					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred280	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	136	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1210					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred281	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	136	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1211					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred282	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	142	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1212					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred283	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	142	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1213					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred284	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	142	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1214					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred285	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	144	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1215					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred286	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	144	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1216					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred287	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	144	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1217					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred288	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	130	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1218					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred289	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	9	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	133	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1219					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred29	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	11	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	N/A	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1220					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred290	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	N/A	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	130	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1221					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred291	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	10	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	130	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1222					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
Outbred292	Coat colour	Fear related behaviours	48 measurements taken between weeks 8 and 10 (Table 1)	Intraperitoneal Glucose Tolerance Test (IPGTT)	6 measures taken, week 11 (Table 1)	Blood pressure	10	Basal hematology	32 measures taken, week 13 (Table 1)	Basal immunology	34 measurements taken, week 13 (Table 1)	Experimental Autoimmune Encephalomyelitis (EAE)	Induced week 13, qualitative scoring between weeks 13 and 17 (Table 1)	Euthanasia and tissue dissection	128	All animals euthanized during week 17	Serum biochemistry	15 measures taken, week 17 (Table 1)	Arterial elastic lamina ruptures	6 measures taken, week 17 (Table 1)	Bone mass and strength	43 measures taken, week 17 (Table 1)	Wound healing	1 measure taken, weeks 7 and 17 (Table 1)	Body weight	6 measures taken, weeks 8, 9, 11, 13, 14, and 17 (Table 1)	Renal agenesis	1 measure taken, week 17 (Table 1)	Phenotyping1223					measures.txt	Figshare	943485	http://dx.doi.org/10.6084/m9.figshare.943485	measures.txt can also be found at https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-2332/files/
