"Sample Name"	"Factor Value[Time Point]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"REe6"	"NA"	""	""	"9"	""	""	"1216"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_010"	"VT_150427_010.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"REe6"	"NA"	""	""	"9"	""	""	"1218"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_012"	"VT_150427_012.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133248"	"Daily"	""	""	"9"	""	""	"1220"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_014"	"VT_150427_014.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133248"	"Daily"	""	""	"9"	""	""	"1222"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_016"	"VT_150427_016.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133248"	"Daily"	""	""	"9"	""	""	"1224"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_018"	"VT_150427_018.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133253"	"Daily"	""	""	"9"	""	""	"1226"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_020"	"VT_150427_020.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133253"	"Daily"	""	""	"9"	""	""	"1228"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_022"	"VT_150427_022.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133253"	"Daily"	""	""	"9"	""	""	"1230"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_024"	"VT_150427_024.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133258"	"Daily"	""	""	"9"	""	""	"1232"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_026"	"VT_150427_026.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133258"	"Daily"	""	""	"9"	""	""	"1234"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_028"	"VT_150427_028.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133258"	"Daily"	""	""	"9"	""	""	"1236"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_030"	"VT_150427_030.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133263"	"Daily"	""	""	"9"	""	""	"1238"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_032"	"VT_150427_032.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133263"	"Daily"	""	""	"9"	""	""	"1240"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_034"	"VT_150427_034.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2133263"	"Daily"	""	""	"9"	""	""	"1242"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_036"	"VT_150427_036.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2134962"	"Daily"	""	""	"9"	""	""	"1244"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_038"	"VT_150427_038.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2134962"	"Daily"	""	""	"9"	""	""	"1246"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_040"	"VT_150427_040.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2134962"	"Daily"	""	""	"9"	""	""	"1248"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_042"	"VT_150427_042.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151730"	"4"	""	""	"9"	""	""	"1250"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_044"	"VT_150427_044.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151730"	"4"	""	""	"9"	""	""	"1252"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_046"	"VT_150427_046.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151730"	"4"	""	""	"9"	""	""	"1254"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_048"	"VT_150427_048.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151035"	"Daily"	""	""	"9"	""	""	"1256"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_050"	"VT_150427_050.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151035"	"Daily"	""	""	"9"	""	""	"1258"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_052"	"VT_150427_052.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151035"	"Daily"	""	""	"9"	""	""	"1260"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_054"	"VT_150427_054.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151040"	"Daily"	""	""	"9"	""	""	"1262"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_056"	"VT_150427_056.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151040"	"Daily"	""	""	"9"	""	""	"1264"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_058"	"VT_150427_058.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151040"	"Daily"	""	""	"9"	""	""	"1266"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_060"	"VT_150427_060.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151045"	"Daily"	""	""	"9"	""	""	"1268"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_062"	"VT_150427_062.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151045"	"Daily"	""	""	"9"	""	""	"1270"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_064"	"VT_150427_064.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2151045"	"Daily"	""	""	"9"	""	""	"1272"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_066"	"VT_150427_066.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2153953"	"4"	""	""	"9"	""	""	"1274"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_068"	"VT_150427_068.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2153953"	"4"	""	""	"9"	""	""	"1276"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_070"	"VT_150427_070.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2153953"	"4"	""	""	"9"	""	""	"1278"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_072"	"VT_150427_072.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185919"	"Daily"	""	""	"9"	""	""	"1280"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_074"	"VT_150427_074.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185919"	"Daily"	""	""	"9"	""	""	"1282"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_076"	"VT_150427_076.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185919"	"Daily"	""	""	"9"	""	""	"1284"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_078"	"VT_150427_078.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185924"	"Daily"	""	""	"9"	""	""	"1286"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_080"	"VT_150427_080.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185924"	"Daily"	""	""	"9"	""	""	"1288"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_082"	"VT_150427_082.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2185924"	"Daily"	""	""	"9"	""	""	"1290"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_084"	"VT_150427_084.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187616"	"Daily"	""	""	"9"	""	""	"1292"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_086"	"VT_150427_086.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187616"	"Daily"	""	""	"9"	""	""	"1294"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_088"	"VT_150427_088.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187616"	"Daily"	""	""	"9"	""	""	"1296"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_090"	"VT_150427_090.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187621"	"Daily"	""	""	"9"	""	""	"1298"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_092"	"VT_150427_092.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187621"	"Daily"	""	""	"9"	""	""	"1300"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_094"	"VT_150427_094.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187621"	"Daily"	""	""	"9"	""	""	"1302"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_096"	"VT_150427_096.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187626"	"Daily"	""	""	"9"	""	""	"1304"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_098"	"VT_150427_098.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187626"	"Daily"	""	""	"9"	""	""	"1306"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_100"	"VT_150427_100.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
"2187626"	"Daily"	""	""	"9"	""	""	"1308"	""	""	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"TARGA C18 (5 µm, 2.1 mm x 100 mm; Higgins Analytical)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"negative"	"85-1275"	"Thermo Scientific Q Exactive"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"VT_150427_102"	"VT_150427_102.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_e03_c18neg.tsv"
